project_name,floor_area,price,bedrooms,bathrooms,condition,parking,price_per_sqm
Bali Oasis Phase 2,38,6566958.0,2,1,Unfurnished,0.0,172814.68421052632
Bali Oasis Phase 2,37,6473536.0,2,1,Unfurnished,0.0,174960.43243243243
Bali Oasis Phase 2,37,6354285.0,2,1,Unfurnished,0.0,171737.43243243243
Bali Oasis Phase 2,38,6407857.0,2,1,Unfurnished,0.0,168627.81578947368
Bali Oasis Phase 2,37,6343288.0,2,1,Unfurnished,0.0,171440.2162162162
Bali Oasis Phase 2,37,6343288.0,2,1,Unfurnished,0.0,171440.2162162162
Bali Oasis Phase 2,38,6436711.0,2,1,Unfurnished,0.0,169387.13157894736
Bali Oasis Phase 2,37,6574425.0,2,1,Unfurnished,0.0,177687.16216216216
Bali Oasis Phase 2,37,6354285.0,2,1,Unfurnished,0.0,171737.43243243243
Bali Oasis Phase 2,37,6343288.0,2,1,Unfurnished,0.0,171440.2162162162
Bali Oasis Phase 2,38,6820997.0,2,1,Unfurnished,0.0,179499.92105263157
Bali Oasis Phase 2,38,7109942.0,2,1,Unfurnished,0.0,187103.73684210525
Bali Oasis Phase 2,37,6745430.0,2,1,Unfurnished,0.0,182308.9189189189
Bali Oasis Phase 2,38,6965570.0,2,1,Unfurnished,0.0,183304.47368421053
Bali Oasis Phase 2,38,6734434.0,2,1,Unfurnished,0.0,177221.94736842104
Bali Oasis Phase 2,37,6516816.0,2,1,Unfurnished,0.0,176130.16216216216
Bali Oasis Phase 2,31,5745320.0,2,1,Partly furnished,0.0,185332.90322580645
Siena Towers,31,4000000.0,1,1,Unfurnished,0.0,129032.25806451614
Bali Oasis Phase 2,38,5500000.0,2,1,Unfurnished,0.0,144736.84210526315
Bali Oasis Phase 2,38,6508141.0,2,1,Unfurnished,0.0,171266.86842105264
Bali Oasis Phase 2,37,5205463.0,2,1,Unfurnished,0.0,140688.1891891892
Bali Oasis Phase 2,37,5214442.0,2,1,Unfurnished,0.0,140930.86486486485
Bali Oasis Phase 2,38,5188988.0,2,1,Unfurnished,0.0,136552.31578947368
Bali Oasis Phase 2,38,4081638.0,1,1,Unfurnished,0.0,107411.52631578948
Bali Oasis Phase 2,38,4081638.0,1,1,Partly furnished,0.0,107411.52631578948
Bali Oasis Phase 2,37,5288888.0,1,1,Unfurnished,0.0,142942.9189189189
Robinsons Galleria,36,6400000.0,2,1,Fully furnished,0.0,177777.77777777778
Bali Oasis Phase 2,41,5900000.0,2,1,Fully furnished,0.0,143902.43902439025
Bali Oasis Phase 2,38,5100000.0,2,1,Fully furnished,0.0,134210.52631578947
Bali Oasis Phase 2,38,5100000.0,2,1,Fully furnished,0.0,134210.52631578947
Bali Oasis Phase 2,38,5100000.0,3,1,Fully furnished,0.0,134210.52631578947
Bali Oasis Phase 2,41,5200000.0,2,1,Fully furnished,0.0,126829.26829268293
Bali Oasis Phase 2,38,4200000.0,2,1,Fully furnished,0.0,110526.31578947368
Bali Oasis Phase 2,38,4200000.0,2,1,Fully furnished,0.0,110526.31578947368
Bali Oasis Phase 2,38,4200000.0,2,1,Fully furnished,0.0,110526.31578947368
Bali Oasis Phase 2,38,4200000.0,2,1,Fully furnished,0.0,110526.31578947368
Bali Oasis Phase 2,37,5400000.0,2,1,Fully furnished,0.0,145945.94594594595
Bali Oasis Phase 2,37,5200000.0,2,1,Fully furnished,0.0,140540.54054054053
Bali Oasis Phase 2,38,5200000.0,2,1,Fully furnished,0.0,136842.1052631579
Bali Oasis Phase 2,36,5800000.0,2,1,Fully furnished,0.0,161111.11111111112
Bali Oasis Phase 2,36,5400000.0,2,1,Unfurnished,0.0,150000.0
Bali Oasis Phase 2,36,5200000.0,2,1,Fully furnished,0.0,144444.44444444444
Bali Oasis Phase 2,38,5200000.0,2,1,Fully furnished,0.0,136842.1052631579
Bali Oasis Phase 2,36,5400000.0,2,1,Fully furnished,0.0,150000.0
Bali Oasis Phase 2,38,5200000.0,2,1,Fully furnished,0.0,136842.1052631579
Bali Oasis Phase 2,38,5300000.0,2,1,Fully furnished,0.0,139473.68421052632
Bali Oasis Phase 2,36,5300000.0,2,1,Unfurnished,0.0,147222.22222222222
Bali Oasis Phase 2,38,5400000.0,2,1,Fully furnished,0.0,142105.26315789475
Bali Oasis Phase 2,36,5000000.0,2,1,Fully furnished,0.0,138888.88888888888
Bali Oasis Phase 2,38,5200000.0,2,1,Fully furnished,0.0,136842.1052631579
Bali Oasis Phase 2,36,5100000.0,2,1,Fully furnished,0.0,141666.66666666666
Bali Oasis Phase 2,36,5200000.0,2,1,Fully furnished,0.0,144444.44444444444
Bali Oasis Phase 2,36,5000000.0,2,1,Fully furnished,0.0,138888.88888888888
Bali Oasis Phase 2,36,5100000.0,2,1,Fully furnished,0.0,141666.66666666666
Bali Oasis Phase 2,38,5100000.0,2,1,Unfurnished,0.0,134210.52631578947
Bali Oasis Phase 2,37,5200000.0,2,1,Fully furnished,0.0,140540.54054054053
Siena Towers,29,4190000.0,1,1,Partly furnished,0.0,144482.75862068965
Marquinton Residences,29,2121000.0,1,1,Fully furnished,0.0,73137.93103448275
Siena Towers,29,4260000.0,1,1,Unfurnished,0.0,146896.55172413794
Robinsons Galleria,45,4900000.0,2,1,Partly furnished,1.0,108888.88888888889
Bali Oasis Phase 2,32,3500000.0,2,1,Fully furnished,0.0,109375.0
Marquinton Residences,45,5000000.0,2,2,Fully furnished,0.0,111111.11111111111
Marquinton Residences,29,2500000.0,1,1,Fully furnished,1.0,86206.89655172414
East Bay Residences,70,10500000.0,2,2,Unfurnished,1.0,150000.0
Viento at Cerca,51,13000000.0,1,1,Unfurnished,1.0,254901.96078431373
Aspen Towers,221,39000000.0,3,3,Fully furnished,2.0,176470.58823529413
Bristol at Parkway Place,100,29000000.0,2,2,Partly furnished,1.0,290000.0
Nuveo at Cerca,61,18000000.0,1,1,Unfurnished,0.0,295081.9672131148
Aspen Towers,221,39000000.0,3,3,Fully furnished,2.0,176470.58823529413
Botanika Nature Residences,125,55000000.0,2,2,Fully furnished,1.0,440000.0
Viento at Cerca,83,25000000.0,2,2,Unfurnished,1.0,301204.8192771084
Avida Towers Alabang,22,4200000.0,1,1,Partly furnished,0.0,190909.0909090909
East Bay Residences,73,9500000.0,2,2,Unfurnished,1.0,130136.98630136986
East Bay Residences,44,5000000.0,2,2,Unfurnished,0.0,113636.36363636363
East Bay Residences,48,8000000.0,2,1,Unfurnished,0.0,166666.66666666666
Avida Towers Ardane,23,3900000.0,1,1,Unfurnished,1.0,169565.21739130435
Avida Towers Ardane,23,3400000.0,1,1,Unfurnished,1.0,147826.08695652173
Avida Towers Ardane,23,3400000.0,1,1,Unfurnished,2.0,147826.08695652173
Avida Towers Ardane,23,3400000.0,1,1,Unfurnished,1.0,147826.08695652173
Avida Towers Ardane,23,3900000.0,1,1,Unfurnished,1.0,169565.21739130435
Avida Towers Ardane,23,3400000.0,1,1,Unfurnished,1.0,147826.08695652173
Avida Towers Ardane,23,3400000.0,1,1,Unfurnished,1.0,147826.08695652173
Avida Towers Ardane,23,3400000.0,1,1,Unfurnished,1.0,147826.08695652173
Parque España,60,9990000.0,1,1,Fully furnished,0.0,166500.0
The Levels,58,15000000.0,2,2,Fully furnished,0.0,258620.6896551724
Avida Towers Altura,23,3100000.0,1,1,Partly furnished,0.0,134782.60869565216
The Levels,100,30000000.0,2,1,Fully furnished,1.0,300000.0
Bristol at Parkway Place,105,30900000.0,2,2,Fully furnished,0.0,294285.71428571426
CIVIC PLACE,32,8200000.0,1,1,Fully furnished,1.0,256250.0
La Vie Flats,47,10600000.0,1,1,Fully furnished,1.0,225531.914893617
La Vie Flats,51,11990000.0,1,1,Fully furnished,1.0,235098.03921568627
Vivant Flats,45,5500000.0,1,1,Fully furnished,1.0,122222.22222222222
Bristol at Parkway Place,53,14900000.0,1,1,Unfurnished,1.0,281132.07547169813
Belize Oasis,44,6364272.0,2,1,Unfurnished,1.0,144642.54545454544
The Levels,49,13000000.0,1,1,Fully furnished,1.0,265306.1224489796
East Bay Residences,70,9010989.0,2,2,Partly furnished,1.0,128728.41428571429
La Vie Flats,102,19000000.0,2,2,Unfurnished,0.0,186274.50980392157
Bristol at Parkway Place,105,37000000.0,2,2,Partly furnished,0.0,352380.95238095237
Anuva Residences,48,7000000.0,2,2,Fully furnished,0.0,145833.33333333334
Bristol at Parkway Place,60,16000000.0,1,1,Partly furnished,1.0,266666.6666666667
Parkway Corporate Center,40,6000000.0,1,1,Fully furnished,0.0,150000.0
Escalades South Metro,33,2650000.0,1,1,Fully furnished,0.0,80303.0303030303
East Bay Residences,44,7700000.0,2,1,Fully furnished,0.0,175000.0
Viento at Cerca,50,17500000.0,1,1,Partly furnished,0.0,350000.0
Leaf Residences,28,4613463.0,2,1,Fully furnished,0.0,164766.5357142857
Viento at Cerca,69,16200000.0,2,2,Unfurnished,0.0,234782.60869565216
Aspen Towers,188,27500000.0,3,3,Unfurnished,0.0,146276.59574468085
Avida Towers Ardane,23,3900000.0,1,1,Unfurnished,0.0,169565.21739130435
Avida Towers Ardane,23,3900000.0,1,1,Unfurnished,0.0,169565.21739130435
Avida Towers Ardane,23,3900000.0,1,1,Unfurnished,0.0,169565.21739130435
Avida Towers Ardane,23,3900000.0,1,1,Unfurnished,0.0,169565.21739130435
Avida Towers Ardane,23,3900000.0,1,1,Unfurnished,0.0,169565.21739130435
Avida Towers Ardane,23,3900000.0,1,1,Unfurnished,0.0,169565.21739130435
Avida Towers Ardane,23,3900000.0,1,1,Unfurnished,0.0,169565.21739130435
East Bay Residences,38,4000000.0,1,1,Unfurnished,0.0,105263.15789473684
Viento at Cerca,24,10500000.0,1,1,Fully furnished,1.0,437500.0
Avida Towers Altura,39,7500000.0,1,1,Unfurnished,0.0,192307.6923076923
Botanika Nature Residences,126,37950000.0,2,2,Partly furnished,0.0,301190.4761904762
The Levels,36,10000000.0,1,1,Fully furnished,0.0,277777.77777777775
Botanika Nature Residences,126,37950000.0,2,2,Partly furnished,0.0,301190.4761904762
Leaf Residences,28,4651000.0,2,1,Fully furnished,0.0,166107.14285714287
East Bay Residences,98,20000000.0,3,3,Fully furnished,0.0,204081.6326530612
Botanika Nature Residences,125,45000000.0,2,2,Fully furnished,1.0,360000.0
The Levels,36,8500000.0,1,1,Fully furnished,0.0,236111.11111111112
The Levels,57,16800000.0,2,2,Fully furnished,1.0,294736.84210526315
Studio One,12,1400000.0,1,1,Unfurnished,0.0,116666.66666666667
East Bay Residences,36,7200000.0,1,1,Unfurnished,0.0,200000.0
CIVIC PLACE,32,8200000.0,1,1,Fully furnished,0.0,256250.0
CIVIC PLACE,32,8000000.0,1,1,Fully furnished,0.0,250000.0
Bristol at Parkway Place,60,18000000.0,1,1,Fully furnished,1.0,300000.0
East Bay Residences,65,9850000.0,2,2,Partly furnished,0.0,151538.46153846153
The Larsen Tower at East Bay Residences,36,7200000.0,1,1,Unfurnished,0.0,200000.0
Viento at Cerca,51,13000000.0,1,1,Unfurnished,0.0,254901.96078431373
Avida Towers Altura,40,5500000.0,1,1,Partly furnished,0.0,137500.0
Vivant Flats,80,13000000.0,2,2,Fully furnished,0.0,162500.0
East Bay Residences,38,8199438.0,1,1,Partly furnished,0.0,215774.68421052632
East Bay Residences,39,8039260.0,1,1,Partly furnished,0.0,206134.87179487178
East Bay Residences,57,11153564.0,2,2,Partly furnished,0.0,195676.56140350876
East Bay Residences,57,10316830.0,2,2,Partly furnished,0.0,180997.01754385966
East Bay Residences,67,12513391.0,2,2,Partly furnished,0.0,186767.02985074627
ASIA Enclaves Alabang,40,5057000.0,2,1,Partly furnished,0.0,126425.0
Viento at Cerca,69,16200000.0,2,2,Unfurnished,0.0,234782.60869565216
Viento at Cerca,78,24000000.0,2,3,Unfurnished,0.0,307692.3076923077
Avida Towers Ardane,22,4389285.0,1,1,Unfurnished,0.0,199512.95454545456
Avida Towers Ardane,23,5187000.0,1,1,Unfurnished,0.0,225521.73913043478
East Bay Residences,51,7000000.0,2,2,Unfurnished,0.0,137254.9019607843
East Bay Residences,107,21200000.0,3,3,Partly furnished,0.0,198130.84112149532
Urban Deca Homes Campville,25,4000000.0,1,1,Fully furnished,0.0,160000.0
Asia Enclaves,40,6000000.0,1,1,Fully furnished,0.0,150000.0
East Bay Residences,67,12000000.0,2,2,Unfurnished,0.0,179104.4776119403
Viento at Cerca,78,24000000.0,2,2,Unfurnished,0.0,307692.3076923077
Urban Deca Homes Campville,25,4000000.0,1,1,Fully furnished,0.0,160000.0
Viento at Cerca,195,53683000.0,4,3,Partly furnished,0.0,275297.4358974359
East Bay Residences,99,15200000.0,3,2,Partly furnished,1.0,153535.35353535353
East Bay Residences,70,10500000.0,2,1,Unfurnished,1.0,150000.0
East Bay Residences,46,7300000.0,2,1,Fully furnished,0.0,158695.65217391305
Viento at Cerca,78,22600000.0,2,3,Partly furnished,0.0,289743.58974358975
East Bay Residences,67,12362514.0,2,2,Partly furnished,0.0,184515.1343283582
East Bay Residences,44,4900000.0,2,1,Unfurnished,0.0,111363.63636363637
East Bay Residences,190,30000000.0,3,2,Unfurnished,0.0,157894.73684210525
East Bay Residences,33,3900000.0,1,1,Fully furnished,1.0,118181.81818181818
Avida Towers Alabang,39,5750000.0,1,1,Fully furnished,0.0,147435.89743589744
Rhapsody Residences,61,5600000.0,2,1,Unfurnished,1.0,91803.27868852459
Avida Towers Alabang,35,6500000.0,1,1,Fully furnished,0.0,185714.2857142857
Viento at Cerca,48,13367296.0,1,1,Unfurnished,0.0,278485.3333333333
Rhapsody Residences,65,5977000.0,2,1,Partly furnished,0.0,91953.84615384616
Rhapsody Residences,54,5342000.0,2,1,Partly furnished,0.0,98925.92592592593
Hillsborough,30,4585000.0,1,1,Unfurnished,0.0,152833.33333333334
East Bay Residences,38,4000000.0,1,1,Unfurnished,0.0,105263.15789473684
Viento at Cerca,52,11447321.0,1,1,Unfurnished,0.0,220140.78846153847
West Parc,32,3900000.0,1,1,Partly furnished,1.0,121875.0
Solano Hills Sucat,30,4257440.0,1,1,Unfurnished,0.0,141914.66666666666
Viento at Cerca,78,22000000.0,2,2,Unfurnished,1.0,282051.28205128206
Solano Hills Sucat,30,4025960.0,1,1,Unfurnished,0.0,134198.66666666666
Solano Hills Sucat,30,4257440.0,1,1,Unfurnished,0.0,141914.66666666666
Tribeca Private Residences,37,4161136.0,1,1,Unfurnished,0.0,112463.13513513513
Viento at Cerca,50,17850000.0,1,1,Fully furnished,1.0,357000.0
The Levels,36,11900000.0,1,1,Fully furnished,0.0,330555.55555555556
Avida Towers Altura,37,8500000.0,1,1,Fully furnished,0.0,229729.72972972973
Avida Towers Altura,22,2950000.0,1,1,Fully furnished,0.0,134090.9090909091
East Bay Residences,38,4000000.0,1,1,Unfurnished,0.0,105263.15789473684
Nuveo at Cerca,30,7800000.0,1,1,Unfurnished,0.0,260000.0
Shore 3 Residences,33,8400000.0,1,1,Unfurnished,0.0,254545.45454545456
Avida Towers Sola,20,4900000.0,1,1,Unfurnished,0.0,245000.0
Avida Towers Altura,23,3900000.0,1,1,Unfurnished,0.0,169565.21739130435
Studio A,23,4677000.0,1,1,Unfurnished,0.0,203347.8260869565
Bristol at Parkway Place,57,13000000.0,1,1,Fully furnished,0.0,228070.1754385965
Avida Towers Asten,38,7920000.0,1,1,Unfurnished,0.0,208421.05263157896
Shore 3 Residences,33,8400000.0,1,1,Unfurnished,0.0,254545.45454545456
Bristol at Parkway Place,60,17000000.0,1,1,Fully furnished,0.0,283333.3333333333
Solano Hills Sucat,30,4847440.0,1,1,Unfurnished,0.0,161581.33333333334
Shore 3 Residences,33,8400000.0,1,1,Unfurnished,0.0,254545.45454545456
Solano Hills Sucat,30,4847440.0,1,1,Unfurnished,0.0,161581.33333333334
Solano Hills Sucat,30,4257440.0,1,1,Unfurnished,0.0,141914.66666666666
Shore 3 Residences,33,8400000.0,1,1,Unfurnished,0.0,254545.45454545456
Solano Hills Sucat,30,4257440.0,1,1,Unfurnished,0.0,141914.66666666666
Solano Hills Sucat,30,4257440.0,1,1,Unfurnished,0.0,141914.66666666666
East Bay Residences,36,6700000.0,1,1,Unfurnished,1.0,186111.11111111112
East Bay Residences,107,21200000.0,3,2,Unfurnished,2.0,198130.84112149532
East Bay Residences,107,21200000.0,3,3,Partly furnished,0.0,198130.84112149532
Aspen Towers,136,23000000.0,2,2,Partly furnished,1.0,169117.64705882352
Avida Towers Altura,23,3204494.0,1,1,Partly furnished,0.0,139325.8260869565
Avida Towers Altura,23,3028935.0,1,1,Partly furnished,0.0,131692.8260869565
Avida Towers Altura,23,3232334.0,1,1,Partly furnished,0.0,140536.26086956522
Avida Towers Altura,23,3067877.0,1,1,Partly furnished,0.0,133385.95652173914
Avida Towers Altura,23,3243433.0,1,1,Partly furnished,0.0,141018.8260869565
Avida Towers Altura,23,3290349.0,1,1,Partly furnished,0.0,143058.65217391305
Avida Towers Altura,23,3234234.0,1,1,Partly furnished,0.0,140618.86956521738
Avida Towers Altura,23,3103439.0,1,1,Partly furnished,0.0,134932.13043478262
Avida Towers Altura,23,3028933.0,1,1,Partly furnished,0.0,131692.73913043478
Avida Towers Altura,23,3234534.0,1,1,Partly furnished,0.0,140631.91304347827
Avida Towers Altura,23,3203939.0,1,1,Partly furnished,0.0,139301.69565217392
Avida Towers Altura,23,4807797.0,1,1,Partly furnished,0.0,209034.65217391305
Avida Towers Altura,23,3078897.0,1,1,Partly furnished,0.0,133865.08695652173
Avida Towers Altura,23,3028933.0,1,1,Partly furnished,0.0,131692.73913043478
Avida Towers Altura,23,3124938.0,1,1,Partly furnished,0.0,135866.86956521738
Avida Towers Altura,23,3253453.0,1,1,Partly furnished,0.0,141454.47826086957
Avida Towers Altura,23,3245446.0,1,1,Partly furnished,0.0,141106.34782608695
Avida Towers Altura,23,3129334.0,1,1,Partly furnished,0.0,136058.0
Avida Towers Altura,23,3194945.0,1,1,Partly furnished,0.0,138910.65217391305
Avida Towers Altura,23,3028934.0,1,1,Partly furnished,0.0,131692.78260869565
Rhapsody Residences,57,6896000.0,2,1,Unfurnished,0.0,120982.45614035087
Southkey Place,15,2700000.0,1,1,Partly furnished,0.0,180000.0
Avida Towers Altura,62,7000000.0,2,2,Unfurnished,1.0,112903.2258064516
Viento at Cerca,119,34000000.0,3,3,Unfurnished,0.0,285714.28571428574
Viento at Cerca,85,24000000.0,2,3,Unfurnished,0.0,282352.9411764706
Viento at Cerca,61,14000000.0,1,1,Unfurnished,0.0,229508.19672131148
Viento at Cerca,50,17500000.0,1,1,Fully furnished,0.0,350000.0
Viento at Cerca,50,17500000.0,1,1,Fully furnished,0.0,350000.0
The Larsen Tower at East Bay Residences,39,7000000.0,1,1,Unfurnished,0.0,179487.1794871795
CIVIC PLACE,32,8500000.0,1,1,Fully furnished,1.0,265625.0
Viento at Cerca,50,12600000.0,1,1,Unfurnished,0.0,252000.0
Avida Towers Ardane,23,3809779.0,1,1,Fully furnished,0.0,165642.5652173913
Vivant Flats,44,7500000.0,1,1,Unfurnished,1.0,170454.54545454544
Viento at Cerca,79,16000000.0,2,2,Fully furnished,0.0,202531.64556962025
Viento at Cerca,78,22500000.0,2,2,Unfurnished,1.0,288461.53846153844
Viento at Cerca,50,15000000.0,1,1,Unfurnished,0.0,300000.0
S Residences,125,42000000.0,2,2,Fully furnished,0.0,336000.0
Viento at Cerca,195,53700000.0,4,4,Partly furnished,0.0,275384.6153846154
Viento at Cerca,161,46500000.0,3,4,Partly furnished,0.0,288819.87577639753
Viento at Cerca,79,23066560.0,2,3,Partly furnished,0.0,291981.7721518987
East Bay Residences,44,7700000.0,2,1,Fully furnished,0.0,175000.0
Bristol at Parkway Place,57,15000000.0,1,2,Fully furnished,0.0,263157.8947368421
Mondrian Residences,112,18500000.0,2,2,Fully furnished,0.0,165178.57142857142
Viento at Cerca,51,12500000.0,1,1,Unfurnished,0.0,245098.03921568627
Bristol at Parkway Place,57,15000000.0,1,1,Fully furnished,0.0,263157.8947368421
Viento at Cerca,79,16000000.0,2,2,Unfurnished,0.0,202531.64556962025
East Bay Residences,38,4000000.0,1,1,Unfurnished,0.0,105263.15789473684
Avida Towers Alabang,53,10000000.0,2,2,Fully furnished,0.0,188679.24528301886
Bristol at Parkway Place,57,12450000.0,1,1,Fully furnished,1.0,218421.05263157896
La Vie Flats,105,18000000.0,2,2,Unfurnished,1.0,171428.57142857142
Botanika Nature Residences,140,48503000.0,3,3,Partly furnished,0.0,346450.0
Viento at Cerca,24,6925000.0,1,1,Unfurnished,0.0,288541.6666666667
Nuveo at Cerca,119,30000000.0,3,3,Unfurnished,0.0,252100.84033613445
Viento at Cerca,61,15008036.0,1,1,Unfurnished,0.0,246033.37704918033
Avida Towers Altura,22,3200000.0,1,1,Unfurnished,0.0,145454.54545454544
Studio City,16,3800000.0,1,1,Fully furnished,0.0,237500.0
Asia Enclaves,36,3500000.0,1,1,Fully furnished,0.0,97222.22222222222
East Bay Residences,38,3320000.0,1,1,Partly furnished,0.0,87368.42105263157
East Bay Residences,46,4710000.0,1,1,Partly furnished,0.0,102391.30434782608
East Bay Residences,35,2940000.0,1,1,Partly furnished,0.0,84000.0
Mondrian Residences,112,18500000.0,2,2,Fully furnished,0.0,165178.57142857142
Avida Towers Alabang,60,8800000.0,2,2,Partly furnished,0.0,146666.66666666666
Belize Oasis,41,6901700.0,2,1,Unfurnished,0.0,168334.1463414634
Botanika Nature Residences,220,70000000.0,3,3,Partly furnished,0.0,318181.8181818182
Botanika Nature Residences,220,70000000.0,3,3,Partly furnished,0.0,318181.8181818182
Botanika Nature Residences,220,70000000.0,3,3,Partly furnished,0.0,318181.8181818182
East Bay Residences,38,4800000.0,1,1,Partly furnished,0.0,126315.78947368421
East Bay Residences,54,9500000.0,2,2,Partly furnished,0.0,175925.92592592593
Avida Towers Altura,40,5500000.0,1,1,Fully furnished,0.0,137500.0
Avida Towers Altura,40,5500000.0,1,1,Partly furnished,0.0,137500.0
Viento at Cerca,81,19800000.0,2,2,Unfurnished,0.0,244444.44444444444
The Larsen Tower at East Bay Residences,46,6528600.0,2,1,Unfurnished,0.0,141926.08695652173
The Larsen Tower at East Bay Residences,38,5882400.0,1,1,Unfurnished,0.0,154800.0
Rhapsody Residences,77,5600000.0,2,1,Unfurnished,0.0,72727.27272727272
The Levels,57,12000000.0,2,2,Unfurnished,0.0,210526.31578947368
Viento at Cerca,78,23400000.0,2,2,Unfurnished,0.0,300000.0
Bristol at Parkway Place,55,17500000.0,1,1,Fully furnished,1.0,318181.8181818182
Rhapsody Residences,59,5400000.0,2,1,Fully furnished,0.0,91525.42372881356
Rhapsody Residences,59,6000000.0,2,1,Fully furnished,0.0,101694.91525423729
Avida Towers Alabang,54,10000000.0,2,2,Unfurnished,0.0,185185.1851851852
Viento at Cerca,69,16300000.0,2,2,Unfurnished,0.0,236231.884057971
Rhapsody Residences,77,5600000.0,2,1,Unfurnished,1.0,72727.27272727272
Avida Towers Altura,40,5500000.0,1,1,Partly furnished,1.0,137500.0
Rhapsody Residences,77,5600000.0,2,1,Unfurnished,0.0,72727.27272727272
Rhapsody Residences,59,6000000.0,2,1,Fully furnished,0.0,101694.91525423729
Avida Towers Altura,40,5500000.0,1,1,Partly furnished,0.0,137500.0
Avida Towers Altura,40,5500000.0,1,1,Partly furnished,0.0,137500.0
East Bay Residences,39,8500000.0,1,1,Unfurnished,0.0,217948.71794871794
Viento at Cerca,61,16000000.0,1,2,Unfurnished,0.0,262295.08196721313
Viento at Cerca,25,7500000.0,1,1,Unfurnished,0.0,300000.0
Vivere Hotel & Resorts,40,8100000.0,1,1,Fully furnished,1.0,202500.0
Vivere Hotel & Resorts,60,10500000.0,2,1,Fully furnished,1.0,175000.0
Vivant Flats,44,6000000.0,1,1,Fully furnished,0.0,136363.63636363635
Botanika Nature Residences,137,50000000.0,2,2,Unfurnished,2.0,364963.503649635
East Bay Residences,57,11180000.0,2,2,Unfurnished,0.0,196140.35087719298
East Bay Residences,67,13380000.0,2,2,Unfurnished,1.0,199701.49253731343
Belize Oasis,41,5411018.0,2,1,Unfurnished,0.0,131976.0487804878
Alabang,199,35000000.0,3,3,Partly furnished,0.0,175879.39698492462
Studio One,13,2200000.0,1,1,Fully furnished,0.0,169230.76923076922
Rhapsody Residences,64,7689000.0,2,1,Unfurnished,0.0,120140.625
CIVIC PLACE,32,5990000.0,1,1,Unfurnished,0.0,187187.5
Southkey Place,22,4378154.0,1,1,Unfurnished,0.0,199007.0
Rhapsody Residences,57,6458000.0,2,1,Unfurnished,0.0,113298.24561403508
East Bay Residences,33,5500000.0,1,1,Fully furnished,0.0,166666.66666666666
Rhapsody Residences,57,6500000.0,2,1,Fully furnished,0.0,114035.08771929824
The Larsen Tower at East Bay Residences,99,15900000.0,3,2,Fully furnished,0.0,160606.0606060606
Viento at Cerca,50,15000000.0,1,1,Unfurnished,0.0,300000.0
Viento at Cerca,79,23000000.0,2,2,Unfurnished,0.0,291139.2405063291
East Bay Residences,33,4000000.0,1,1,Partly furnished,0.0,121212.12121212122
The Levels,49,13000000.0,1,1,Fully furnished,0.0,265306.1224489796
Solano Hills Sucat,30,4000000.0,1,1,Fully furnished,0.0,133333.33333333334
Bristol at Parkway Place,109,26000000.0,2,2,Fully furnished,0.0,238532.11009174312
1001 Parkway Residences,53,16117300.0,1,1,Partly furnished,0.0,304100.0
Botanika Nature Residences,127,49833900.0,2,3,Partly furnished,0.0,392392.91338582675
Leaf Residences,29,5668000.0,2,1,Partly furnished,0.0,195448.27586206896
Bristol at Parkway Place,60,19000000.0,1,1,Fully furnished,1.0,316666.6666666667
Bristol at Parkway Place,105,37000000.0,2,3,Fully furnished,0.0,352380.95238095237
Avida Towers Alabang,39,4900000.0,1,1,Fully furnished,0.0,125641.02564102564
The Mondrian Residences,94,14700000.0,2,2,Partly furnished,1.0,156382.97872340426
Solano Hills,65,6000000.0,2,2,Partly furnished,0.0,92307.69230769231
Botanika Nature Residences,162,63530400.0,3,3,Unfurnished,0.0,392162.962962963
Viento at Cerca,50,15000000.0,1,1,Unfurnished,1.0,300000.0
Entrata Urban Complex,49,7550000.0,1,1,Unfurnished,0.0,154081.6326530612
Entrata Urban Complex,33,4500000.0,1,1,Unfurnished,0.0,136363.63636363635
Entrata Urban Complex,59,12550000.0,1,1,Fully furnished,0.0,212711.86440677967
The Mondrian Residences,137,18500000.0,2,3,Fully furnished,1.0,135036.49635036496
Bristol at Parkway Place,60,16000000.0,1,1,Fully furnished,0.0,266666.6666666667
Avida Towers Alabang,22,4000000.0,1,1,Fully furnished,1.0,181818.18181818182
Rhapsody Residences,54,5000000.0,2,1,Unfurnished,0.0,92592.5925925926
The Levels,46,8300000.0,1,1,Fully furnished,0.0,180434.78260869565
Rhapsody Residences,65,6477000.0,2,1,Unfurnished,0.0,99646.15384615384
Avida Towers Alabang,45,11500000.0,1,2,Fully furnished,0.0,255555.55555555556
Bristol at Parkway Place,53,16000000.0,1,2,Fully furnished,0.0,301886.7924528302
West Parc,73,12500000.0,2,2,Fully furnished,1.0,171232.87671232875
Vivant Flats,79,17000000.0,2,1,Unfurnished,0.0,215189.8734177215
Botanika Nature Residences,72,23000000.0,1,2,Partly furnished,0.0,319444.44444444444
1001 Parkway Residences,55,14500000.0,1,1,Partly furnished,1.0,263636.36363636365
Botanika Nature Residences,79,24000000.0,1,1,Partly furnished,0.0,303797.4683544304
Alabang,98,20000000.0,2,2,Unfurnished,0.0,204081.6326530612
Alabang,53,14000000.0,1,1,Partly furnished,0.0,264150.9433962264
1001 Parkway Residences,55,14500000.0,1,2,Partly furnished,0.0,263636.36363636365
Alabang,72,23000000.0,1,2,Partly furnished,0.0,319444.44444444444
The Levels,54,12867500.0,2,2,Unfurnished,0.0,238287.03703703705
